v8-version,7,9,218,0,0
shared-library,/home/yankun/workspace/rust/deno/target/debug/deno,0x563e7043c000,0x563e74820000,0
shared-library,/lib/x86_64-linux-gnu/libm-2.27.so,0x7f48107b6000,0x7f4810953000,0
shared-library,/lib/x86_64-linux-gnu/libc-2.27.so,0x7f4810b54000,0x7f4810d3b000,0
shared-library,/lib/x86_64-linux-gnu/libgcc_s.so.1,0x7f4810f45000,0x7f4810f5c000,0
shared-library,/lib/x86_64-linux-gnu/libpthread-2.27.so,0x7f481115d000,0x7f4811177000,0
shared-library,/lib/x86_64-linux-gnu/librt.so,0x7f481137c000,0x7f4811383000,0
shared-library,/lib/x86_64-linux-gnu/libdl-2.27.so,0x7f4811584000,0x7f4811587000,0
shared-library,/lib/x86_64-linux-gnu/ld-2.27.so,0x7f4811788000,0x7f48117af000,0
shared-library,[vdso],0x7fff303b9000,0x7fff303bb000,0
shared-library,[vsyscall],0xffffffffff600000,0xffffffffff601000,0
profiler,begin,1000
tick,0x7f4810c63d19,553,0,0x0,6
tick,0x563e71cfcb49,1608,0,0x0,6
tick,0x563e71c934f9,2686,0,0x0,6
script-source,19,file:///home/yankun/workspace/rust/deno/std/fmt/colors.ts,// Copyright 2018-2019 the Deno authors. All rights reserved. MIT license.\n/**\n * A module to print ANSI terminal colors. Inspired by chalk\x2C kleur\x2C and colors\n * on npm.\n *\n * ```\n * import { bgBlue\x2C red\x2C bold } from "https://deno.land/std/fmt/colors.ts";\n * console.log(bgBlue(red(bold("Hello world!"))));\n * ```\n *\n * This module supports `NO_COLOR` environmental variable disabling any coloring\n * if `NO_COLOR` is set.\n */\nconst { noColor } = Deno;\nlet enabled = !noColor;\nexport function setEnabled(value) {\n    if (noColor) {\n        return;\n    }\n    enabled = value;\n}\nexport function getEnabled() {\n    return enabled;\n}\nfunction code(open\x2C close) {\n    return {\n        open: `\\x1b[${open}m`\x2C\n        close: `\\x1b[${close}m`\x2C\n        regexp: new RegExp(`\\\\x1b\\\\[${close}m`\x2C "g")\n    };\n}\nfunction run(str\x2C code) {\n    return enabled\n        ? `${code.open}${str.replace(code.regexp\x2C code.open)}${code.close}`\n        : str;\n}\nexport function reset(str) {\n    return run(str\x2C code(0\x2C 0));\n}\nexport function bold(str) {\n    return run(str\x2C code(1\x2C 22));\n}\nexport function dim(str) {\n    return run(str\x2C code(2\x2C 22));\n}\nexport function italic(str) {\n    return run(str\x2C code(3\x2C 23));\n}\nexport function underline(str) {\n    return run(str\x2C code(4\x2C 24));\n}\nexport function inverse(str) {\n    return run(str\x2C code(7\x2C 27));\n}\nexport function hidden(str) {\n    return run(str\x2C code(8\x2C 28));\n}\nexport function strikethrough(str) {\n    return run(str\x2C code(9\x2C 29));\n}\nexport function black(str) {\n    return run(str\x2C code(30\x2C 39));\n}\nexport function red(str) {\n    return run(str\x2C code(31\x2C 39));\n}\nexport function green(str) {\n    return run(str\x2C code(32\x2C 39));\n}\nexport function yellow(str) {\n    return run(str\x2C code(33\x2C 39));\n}\nexport function blue(str) {\n    return run(str\x2C code(34\x2C 39));\n}\nexport function magenta(str) {\n    return run(str\x2C code(35\x2C 39));\n}\nexport function cyan(str) {\n    return run(str\x2C code(36\x2C 39));\n}\nexport function white(str) {\n    return run(str\x2C code(37\x2C 39));\n}\nexport function gray(str) {\n    return run(str\x2C code(90\x2C 39));\n}\nexport function bgBlack(str) {\n    return run(str\x2C code(40\x2C 49));\n}\nexport function bgRed(str) {\n    return run(str\x2C code(41\x2C 49));\n}\nexport function bgGreen(str) {\n    return run(str\x2C code(42\x2C 49));\n}\nexport function bgYellow(str) {\n    return run(str\x2C code(43\x2C 49));\n}\nexport function bgBlue(str) {\n    return run(str\x2C code(44\x2C 49));\n}\nexport function bgMagenta(str) {\n    return run(str\x2C code(45\x2C 49));\n}\nexport function bgCyan(str) {\n    return run(str\x2C code(46\x2C 49));\n}\nexport function bgWhite(str) {\n    return run(str\x2C code(47\x2C 49));\n}\n//# sourceMappingURL=colors.js.map
code-source-info,0x78e87f4ab2e,19,0,2637,C237O0C240O0C261O0C264O2637C268O447C273O435C279O467C282O467C286O2637,,
timer-event-end,V8.CompileMicroSeconds,61726
timer-event-end,V8.CompileCode,61729
timer-event-end,V8.CompileScriptMicroSeconds,61736
timer-event-start,V8.CompileScriptMicroSeconds,61929
timer-event-start,V8.CompileCode,61953
timer-event-start,V8.CompileMicroSeconds,62137
code-creation,Script,12,62187,0x78e87f4b60e,121, file:///home/yankun/workspace/rust/deno/std/testing/diff.ts:1:1,0x78e87f4b1d8,~
script-source,20,file:///home/yankun/workspace/rust/deno/std/testing/diff.ts,export var DiffType;\n(function (DiffType) {\n    DiffType["removed"] = "removed";\n    DiffType["common"] = "common";\n    DiffType["added"] = "added";\n})(DiffType || (DiffType = {}));\nconst REMOVED = 1;\nconst COMMON = 2;\nconst ADDED = 3;\nfunction createCommon(A\x2C B\x2C reverse) {\n    const common = [];\n    if (A.length === 0 || B.length === 0)\n        return [];\n    for (let i = 0; i < Math.min(A.length\x2C B.length); i += 1) {\n        if (A[reverse ? A.length - i - 1 : i] === B[reverse ? B.length - i - 1 : i]) {\n            common.push(A[reverse ? A.length - i - 1 : i]);\n        }\n        else {\n            return common;\n        }\n    }\n    return common;\n}\nexport default function diff(A\x2C B) {\n    const prefixCommon = createCommon(A\x2C B);\n    const suffixCommon = createCommon(A.slice(prefixCommon.length)\x2C B.slice(prefixCommon.length)\x2C true).reverse();\n    A = suffixCommon.length\n        ? A.slice(prefixCommon.length\x2C -suffixCommon.length)\n        : A.slice(prefixCommon.length);\n    B = suffixCommon.length\n        ? B.slice(prefixCommon.length\x2C -suffixCommon.length)\n        : B.slice(prefixCommon.length);\n    const swapped = B.length > A.length;\n    [A\x2C B] = swapped ? [B\x2C A] : [A\x2C B];\n    const M = A.length;\n    const N = B.length;\n    if (!M && !N && !suffixCommon.length && !prefixCommon.length)\n        return [];\n    if (!N) {\n        return [\n            ...prefixCommon.map((c) => ({ type: DiffType.common\x2C value: c }))\x2C\n            ...A.map((a) => ({\n                type: swapped ? DiffType.added : DiffType.removed\x2C\n                value: a\n            }))\x2C\n            ...suffixCommon.map((c) => ({ type: DiffType.common\x2C value: c }))\n        ];\n    }\n    const offset = N;\n    const delta = M - N;\n    const size = M + N + 1;\n    const fp = new Array(size).fill({ y: -1 });\n    /**\n     * INFO:\n     * This buffer is used to save memory and improve performance.\n     * The first half is used to save route and last half is used to save diff\n     * type.\n     * This is because\x2C when I kept new uint8array area to save type\x2Cperformance\n     * worsened.\n     */\n    const routes = new Uint32Array((M * N + size + 1) * 2);\n    const diffTypesPtrOffset = routes.length / 2;\n    let ptr = 0;\n    let p = -1;\n    function backTrace(A\x2C B\x2C current\x2C swapped) {\n        const M = A.length;\n        const N = B.length;\n        const result = [];\n        let a = M - 1;\n        let b = N - 1;\n        let j = routes[current.id];\n        let type = routes[current.id + diffTypesPtrOffset];\n        while (true) {\n            if (!j && !type)\n                break;\n            const prev = j;\n            if (type === REMOVED) {\n                result.unshift({\n                    type: swapped ? DiffType.removed : DiffType.added\x2C\n                    value: B[b]\n                });\n                b -= 1;\n            }\n            else if (type === ADDED) {\n                result.unshift({\n                    type: swapped ? DiffType.added : DiffType.removed\x2C\n                    value: A[a]\n                });\n                a -= 1;\n            }\n            else {\n                result.unshift({ type: DiffType.common\x2C value: A[a] });\n                a -= 1;\n                b -= 1;\n            }\n            j = routes[prev];\n            type = routes[prev + diffTypesPtrOffset];\n        }\n        return result;\n    }\n    function createFP(slide\x2C down\x2C k\x2C M) {\n        if (slide && slide.y === -1 && (down && down.y === -1))\n            return { y: 0\x2C id: 0 };\n        if ((down && down.y === -1) ||\n            k === M ||\n            (slide && slide.y) > (down && down.y) + 1) {\n            const prev = slide.id;\n            ptr++;\n            routes[ptr] = prev;\n            routes[ptr + diffTypesPtrOffset] = ADDED;\n            return { y: slide.y\x2C id: ptr };\n        }\n        else {\n            const prev = down.id;\n            ptr++;\n            routes[ptr] = prev;\n            routes[ptr + diffTypesPtrOffset] = REMOVED;\n            return { y: down.y + 1\x2C id: ptr };\n        }\n    }\n    function snake(k\x2C slide\x2C down\x2C _offset\x2C A\x2C B) {\n        const M = A.length;\n        const N = B.length;\n        if (k < -N || M < k)\n            return { y: -1\x2C id: -1 };\n        const fp = createFP(slide\x2C down\x2C k\x2C M);\n        while (fp.y + k < M && fp.y < N && A[fp.y + k] === B[fp.y]) {\n            const prev = fp.id;\n            ptr++;\n            fp.id = ptr;\n            fp.y += 1;\n            routes[ptr] = prev;\n            routes[ptr + diffTypesPtrOffset] = COMMON;\n        }\n        return fp;\n    }\n    while (fp[delta + offset].y < N) {\n        p = p + 1;\n        for (let k = -p; k < delta; ++k) {\n            fp[k + offset] = snake(k\x2C fp[k - 1 + offset]\x2C fp[k + 1 + offset]\x2C offset\x2C A\x2C B);\n        }\n        for (let k = delta + p; k > delta; --k) {\n            fp[k + offset] = snake(k\x2C fp[k - 1 + offset]\x2C fp[k + 1 + offset]\x2C offset\x2C A\x2C B);\n        }\n        fp[delta + offset] = snake(delta\x2C fp[delta - 1 + offset]\x2C fp[delta + 1 + offset]\x2C offset\x2C A\x2C B);\n    }\n    return [\n        ...prefixCommon.map((c) => ({ type: DiffType.common\x2C value: c }))\x2C\n        ...backTrace(A\x2C B\x2C fp[delta + offset]\x2C swapped)\x2C\n        ...suffixCommon.map((c) => ({ type: DiffType.common\x2C value: c }))\n    ];\n}\n//# sourceMappingURL=diff.js.map
code-source-info,0x78e87f4b60e,20,0,5258,C52O0C55O0C76O0C79O5258C80O21C89O152C95O174C100O151C106O198C108O198C110O216C112O216C114O233C116O233C120O5258,,
code-creation,Script,12,62509,0x78e87f4b73e,21, file:///home/yankun/workspace/rust/deno/std/testing/diff.ts:2:11,0x78e87f4b540,~
code-source-info,0x78e87f4b73e,20,31,150,C0O31C1O48C3O68C7O85C9O104C13O120C15O138C20O149,,
timer-event-end,V8.CompileMicroSeconds,62532
timer-event-end,V8.CompileCode,62536
timer-event-end,V8.CompileScriptMicroSeconds,62541
timer-event-start,V8.CompileScriptMicroSeconds,62757
timer-event-start,V8.CompileCode,62797
timer-event-start,V8.CompileMicroSeconds,63091
code-creation,Script,12,63176,0x78e87f4c8d6,313, file:///home/yankun/workspace/rust/deno/std/testing/format.ts:1:1,0x78e87f4c078,~
script-source,21,file:///home/yankun/workspace/rust/deno/std/testing/format.ts,const toString = Object.prototype.toString;\nconst toISOString = Date.prototype.toISOString;\nconst errorToString = Error.prototype.toString;\nconst regExpToString = RegExp.prototype.toString;\nconst symbolToString = Symbol.prototype.toString;\nconst DEFAULT_OPTIONS = {\n    callToJSON: true\x2C\n    escapeRegex: false\x2C\n    escapeString: true\x2C\n    indent: 2\x2C\n    maxDepth: Infinity\x2C\n    min: false\x2C\n    printFunctionName: true\n};\n/**\n * Explicitly comparing typeof constructor to function avoids undefined as name\n * when mock identity-obj-proxy returns the key as the value for any key.\n */\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\nconst getConstructorName = (val) => (typeof val.constructor === "function" && val.constructor.name) || "Object";\n/* global window */\n/** Is val is equal to global window object?\n *  Works even if it does not exist :)\n * */\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\nconst isWindow = (val) => typeof window !== "undefined" && val === window;\nconst SYMBOL_REGEXP = /^Symbol\\((.*)\\)(.*)$/;\nfunction isToStringedArrayType(toStringed) {\n    return (toStringed === "[object Array]" ||\n        toStringed === "[object ArrayBuffer]" ||\n        toStringed === "[object DataView]" ||\n        toStringed === "[object Float32Array]" ||\n        toStringed === "[object Float64Array]" ||\n        toStringed === "[object Int8Array]" ||\n        toStringed === "[object Int16Array]" ||\n        toStringed === "[object Int32Array]" ||\n        toStringed === "[object Uint8Array]" ||\n        toStringed === "[object Uint8ClampedArray]" ||\n        toStringed === "[object Uint16Array]" ||\n        toStringed === "[object Uint32Array]");\n}\nfunction printNumber(val) {\n    return Object.is(val\x2C -0) ? "-0" : String(val);\n}\nfunction printFunction(val\x2C printFunctionName) {\n    if (!printFunctionName) {\n        return "[Function]";\n    }\n    return "[Function " + (val.name || "anonymous") + "]";\n}\nfunction printSymbol(val) {\n    return symbolToString.call(val).replace(SYMBOL_REGEXP\x2C "Symbol($1)");\n}\nfunction printError(val) {\n    return "[" + errorToString.call(val) + "]";\n}\n/**\n * The first port of call for printing an object\x2C handles most of the\n * data-types in JS.\n */\nfunction printBasicValue(\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\nval\x2C { printFunctionName\x2C escapeRegex\x2C escapeString }) {\n    if (val === true || val === false) {\n        return String(val);\n    }\n    if (val === undefined) {\n        return "undefined";\n    }\n    if (val === null) {\n        return "null";\n    }\n    const typeOf = typeof val;\n    if (typeOf === "number") {\n        return printNumber(val);\n    }\n    if (typeOf === "string") {\n        if (escapeString) {\n            return `"${val.replace(/"|\\\\/g\x2C "\\\\$&")}"`;\n        }\n        return `"${val}"`;\n    }\n    if (typeOf === "function") {\n        return printFunction(val\x2C printFunctionName);\n    }\n    if (typeOf === "symbol") {\n        return printSymbol(val);\n    }\n    const toStringed = toString.call(val);\n    if (toStringed === "[object WeakMap]") {\n        return "WeakMap {}";\n    }\n    if (toStringed === "[object WeakSet]") {\n        return "WeakSet {}";\n    }\n    if (toStringed === "[object Function]" ||\n        toStringed === "[object GeneratorFunction]") {\n        return printFunction(val\x2C printFunctionName);\n    }\n    if (toStringed === "[object Symbol]") {\n        return printSymbol(val);\n    }\n    if (toStringed === "[object Date]") {\n        return isNaN(+val) ? "Date { NaN }" : toISOString.call(val);\n    }\n    if (toStringed === "[object Error]") {\n        return printError(val);\n    }\n    if (toStringed === "[object RegExp]") {\n        if (escapeRegex) {\n            // https://github.com/benjamingr/RegExp.escape/blob/master/polyfill.js\n            return regExpToString.call(val).replace(/[\\\\^$*+?.()|[\\]{}]/g\x2C "\\\\$&");\n        }\n        return regExpToString.call(val);\n    }\n    if (val instanceof Error) {\n        return printError(val);\n    }\n    return null;\n}\nfunction printer(\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\nval\x2C config\x2C indentation\x2C depth\x2C refs\x2C hasCalledToJSON) {\n    const basicResult = printBasicValue(val\x2C config);\n    if (basicResult !== null) {\n        return basicResult;\n    }\n    // eslint-disable-next-line @typescript-eslint/no-use-before-define\n    return printComplexValue(val\x2C config\x2C indentation\x2C depth\x2C refs\x2C hasCalledToJSON);\n}\n/**\n * Return items (for example\x2C of an array)\n * with spacing\x2C indentation\x2C and comma\n * without surrounding punctuation (for example\x2C brackets)\n */\nfunction printListItems(\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\nlist\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer) {\n    let result = "";\n    if (list.length) {\n        result += config.spacingOuter;\n        const indentationNext = indentation + config.indent;\n        for (let i = 0; i < list.length; i++) {\n            result +=\n                indentationNext +\n                    printer(list[i]\x2C config\x2C indentationNext\x2C depth\x2C refs);\n            if (i < list.length - 1) {\n                result += "\x2C" + config.spacingInner;\n            }\n            else if (!config.min) {\n                result += "\x2C";\n            }\n        }\n        result += config.spacingOuter + indentation;\n    }\n    return result;\n}\n/**\n * Return entries (for example\x2C of a map)\n * with spacing\x2C indentation\x2C and comma\n * without surrounding punctuation (for example\x2C braces)\n */\nfunction printIteratorEntries(\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\niterator\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer\x2C \n// Too bad\x2C so sad that separator for ECMAScript Map has been ' => '\n// What a distracting diff if you change a data structure to/from\n// ECMAScript Object or Immutable.Map/OrderedMap which use the default.\nseparator = ": ") {\n    let result = "";\n    let current = iterator.next();\n    if (!current.done) {\n        result += config.spacingOuter;\n        const indentationNext = indentation + config.indent;\n        while (!current.done) {\n            const name = printer(current.value[0]\x2C config\x2C indentationNext\x2C depth\x2C refs);\n            const value = printer(current.value[1]\x2C config\x2C indentationNext\x2C depth\x2C refs);\n            result += indentationNext + name + separator + value;\n            current = iterator.next();\n            if (!current.done) {\n                result += "\x2C" + config.spacingInner;\n            }\n            else if (!config.min) {\n                result += "\x2C";\n            }\n        }\n        result += config.spacingOuter + indentation;\n    }\n    return result;\n}\n/**\n * Return values (for example\x2C of a set)\n * with spacing\x2C indentation\x2C and comma\n * without surrounding punctuation (braces or brackets)\n */\nfunction printIteratorValues(\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\niterator\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer) {\n    let result = "";\n    let current = iterator.next();\n    if (!current.done) {\n        result += config.spacingOuter;\n        const indentationNext = indentation + config.indent;\n        while (!current.done) {\n            result +=\n                indentationNext +\n                    printer(current.value\x2C config\x2C indentationNext\x2C depth\x2C refs);\n            current = iterator.next();\n            if (!current.done) {\n                result += "\x2C" + config.spacingInner;\n            }\n            else if (!config.min) {\n                result += "\x2C";\n            }\n        }\n        result += config.spacingOuter + indentation;\n    }\n    return result;\n}\nconst getKeysOfEnumerableProperties = (object) => {\n    const keys = Object.keys(object).sort();\n    if (Object.getOwnPropertySymbols) {\n        Object.getOwnPropertySymbols(object).forEach((symbol) => {\n            if (Object.getOwnPropertyDescriptor(object\x2C symbol).enumerable) {\n                keys.push(symbol);\n            }\n        });\n    }\n    return keys;\n};\n/**\n * Return properties of an object\n * with spacing\x2C indentation\x2C and comma\n * without surrounding punctuation (for example\x2C braces)\n */\nfunction printObjectProperties(val\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer) {\n    let result = "";\n    const keys = getKeysOfEnumerableProperties(val);\n    if (keys.length) {\n        result += config.spacingOuter;\n        const indentationNext = indentation + config.indent;\n        for (let i = 0; i < keys.length; i++) {\n            const key = keys[i];\n            const name = printer(key\x2C config\x2C indentationNext\x2C depth\x2C refs);\n            const value = printer(val[key]\x2C config\x2C indentationNext\x2C depth\x2C refs);\n            result += indentationNext + name + ": " + value;\n            if (i < keys.length - 1) {\n                result += "\x2C" + config.spacingInner;\n            }\n            else if (!config.min) {\n                result += "\x2C";\n            }\n        }\n        result += config.spacingOuter + indentation;\n    }\n    return result;\n}\n/**\n * Handles more complex objects ( such as objects with circular references.\n * maps and sets etc )\n */\nfunction printComplexValue(\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\nval\x2C config\x2C indentation\x2C depth\x2C refs\x2C hasCalledToJSON) {\n    if (refs.indexOf(val) !== -1) {\n        return "[Circular]";\n    }\n    refs = refs.slice();\n    refs.push(val);\n    const hitMaxDepth = ++depth > config.maxDepth;\n    const { min\x2C callToJSON } = config;\n    if (callToJSON &&\n        !hitMaxDepth &&\n        val.toJSON &&\n        typeof val.toJSON === "function" &&\n        !hasCalledToJSON) {\n        return printer(val.toJSON()\x2C config\x2C indentation\x2C depth\x2C refs\x2C true);\n    }\n    const toStringed = toString.call(val);\n    if (toStringed === "[object Arguments]") {\n        return hitMaxDepth\n            ? "[Arguments]"\n            : (min ? "" : "Arguments ") +\n                "[" +\n                printListItems(val\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer) +\n                "]";\n    }\n    if (isToStringedArrayType(toStringed)) {\n        return hitMaxDepth\n            ? `[${val.constructor.name}]`\n            : (min ? "" : `${val.constructor.name} `) +\n                "[" +\n                printListItems(val\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer) +\n                "]";\n    }\n    if (toStringed === "[object Map]") {\n        return hitMaxDepth\n            ? "[Map]"\n            : "Map {" +\n                printIteratorEntries(val.entries()\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer\x2C " => ") +\n                "}";\n    }\n    if (toStringed === "[object Set]") {\n        return hitMaxDepth\n            ? "[Set]"\n            : "Set {" +\n                printIteratorValues(val.values()\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer) +\n                "}";\n    }\n    // Avoid failure to serialize global window object in jsdom test environment.\n    // For example\x2C not even relevant if window is prop of React element.\n    return hitMaxDepth || isWindow(val)\n        ? "[" + getConstructorName(val) + "]"\n        : (min ? "" : getConstructorName(val) + " ") +\n            "{" +\n            printObjectProperties(val\x2C config\x2C indentation\x2C depth\x2C refs\x2C printer) +\n            "}";\n}\n// TODO this is better done with `.padStart()`\nfunction createIndent(indent) {\n    return new Array(indent + 1).join(" ");\n}\nconst getConfig = (options) => ({\n    ...options\x2C\n    indent: options.min ? "" : createIndent(options.indent)\x2C\n    spacingInner: options.min ? " " : "\\n"\x2C\n    spacingOuter: options.min ? "" : "\\n"\n});\n/**\n * Returns a presentation string of your `val` object\n * @param val any potential JavaScript object\n * @param options Custom settings\n */\n// eslint-disable-next-line @typescript-eslint/no-explicit-any\nexport function format(val\x2C options = {}) {\n    const opts = {\n        ...DEFAULT_OPTIONS\x2C\n        ...options\n    };\n    const basicResult = printBasicValue(val\x2C opts);\n    if (basicResult !== null) {\n        return basicResult;\n    }\n    return printComplexValue(val\x2C getConfig(opts)\x2C ""\x2C 0\x2C []);\n}\n//# sourceMappingURL=format.js.map
